isFraud,TransactionDT,TransactionAmt,D1,D2,D3,card1,card2,card3,addr1,addr2,V104,V105,V106
0,4940072,30.95,388.0,388.0,5.0,11922,555.0,150.0,433.0,87.0,0.0,0.0,0.0
0,4940582,402.95,0.0,,,13143,170.0,150.0,251.0,87.0,0.0,0.0,0.0
0,4941898,57.95,296.0,296.0,20.0,12037,595.0,150.0,231.0,87.0,0.0,0.0,0.0
0,4942140,67.95,499.0,499.0,11.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4942694,67.95,499.0,499.0,0.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4942759,47.95,295.0,295.0,65.0,11839,490.0,150.0,512.0,87.0,0.0,0.0,0.0
0,4943079,23.145,315.0,315.0,314.0,8755,500.0,185.0,,,0.0,0.0,0.0
0,4944518,1268.91,0.0,,,15333,562.0,150.0,384.0,87.0,0.0,0.0,0.0
0,4944973,65.95,47.0,47.0,0.0,10112,360.0,150.0,485.0,87.0,0.0,0.0,0.0
0,4946054,33.95,47.0,47.0,0.0,10112,360.0,150.0,485.0,87.0,0.0,0.0,0.0
0,4947460,15.0,0.0,,,12577,268.0,150.0,226.0,87.0,0.0,0.0,0.0
0,4949697,5.83,0.0,,,7698,545.0,185.0,,,0.0,0.0,0.0
0,4950425,50.0,0.0,,,5645,481.0,150.0,158.0,87.0,0.0,0.0,0.0
0,4955586,117.0,0.0,,,11925,553.0,150.0,512.0,87.0,0.0,0.0,0.0
1,4957050,335.0,322.0,280.0,7.0,2893,,150.0,181.0,87.0,0.0,1.0,1.0
0,4959613,44.0,0.0,,,12544,321.0,150.0,337.0,87.0,0.0,0.0,0.0
0,4963586,92.0,419.0,419.0,7.0,17400,174.0,150.0,123.0,87.0,0.0,0.0,0.0
0,4964851,77.0,0.0,,,3090,343.0,150.0,204.0,87.0,0.0,0.0,0.0
1,4965894,34.0,47.0,47.0,36.0,9500,321.0,150.0,337.0,87.0,0.0,0.0,0.0
0,4966245,59.0,125.0,125.0,8.0,9112,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4968899,107.99,282.0,282.0,66.0,11207,361.0,150.0,126.0,87.0,0.0,0.0,0.0
0,4969640,420.0,0.0,,,12839,321.0,150.0,512.0,87.0,0.0,0.0,0.0
0,4969929,54.0,0.0,,,13108,215.0,150.0,191.0,87.0,0.0,0.0,0.0
0,4970731,44.0,0.0,,,8823,555.0,150.0,251.0,87.0,0.0,0.0,0.0
0,4971832,226.0,13.0,13.0,1.0,18132,567.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4971924,25.95,342.0,342.0,7.0,13481,199.0,150.0,231.0,87.0,0.0,0.0,0.0
0,4972005,59.0,0.0,,,9998,194.0,150.0,126.0,87.0,0.0,0.0,0.0
0,4972332,49.0,77.0,77.0,63.0,3681,513.0,150.0,327.0,87.0,0.0,0.0,0.0
0,4972794,59.0,0.0,,,10748,455.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4973798,97.0,37.0,28.0,5.0,6276,280.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4974276,117.0,0.0,,,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4974385,77.0,168.0,168.0,0.0,18132,567.0,150.0,476.0,87.0,0.0,0.0,0.0
0,4974753,97.0,42.0,42.0,18.0,12544,321.0,150.0,330.0,87.0,0.0,0.0,0.0
0,4975032,209.95,277.0,277.0,10.0,16632,215.0,150.0,181.0,87.0,0.0,0.0,0.0
0,4975201,548.71,0.0,,,10616,583.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4976056,108.95,5.0,5.0,5.0,11774,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4976611,335.0,17.0,17.0,0.0,7675,555.0,150.0,264.0,87.0,1.0,1.0,1.0
0,4976744,226.0,0.0,,,15484,418.0,150.0,264.0,87.0,0.0,0.0,0.0
0,4976924,39.0,451.0,451.0,451.0,8135,247.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4977035,346.95,0.0,,,2772,512.0,150.0,191.0,87.0,0.0,0.0,0.0
0,4977170,72.99,406.0,,406.0,3056,268.0,150.0,315.0,87.0,0.0,0.0,0.0
0,4977907,55.0,364.0,364.0,141.0,7826,481.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4977917,72.0,307.0,307.0,1.0,5277,555.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4978398,54.0,0.0,,,12512,555.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4978571,59.0,12.0,12.0,12.0,18132,567.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4978728,218.0,0.0,,,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4978871,108.5,13.0,13.0,13.0,2803,100.0,150.0,191.0,87.0,0.0,0.0,0.0
0,4979041,46.95,81.0,81.0,43.0,10854,593.0,150.0,485.0,87.0,0.0,0.0,0.0
0,4979221,54.5,0.0,,,6786,555.0,150.0,436.0,87.0,0.0,0.0,0.0
0,4979348,36.95,0.0,0.0,0.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4979541,71.95,313.0,313.0,6.0,9803,583.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4980001,30.0,0.0,,,11207,361.0,150.0,330.0,87.0,0.0,0.0,0.0
0,4980065,335.0,459.0,459.0,24.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4981134,25.0,77.0,77.0,,15066,170.0,150.0,330.0,87.0,0.0,0.0,0.0
0,4981917,113.0,1.0,1.0,1.0,6174,490.0,150.0,387.0,87.0,0.0,0.0,0.0
0,4982294,114.95,0.0,,,12839,321.0,150.0,469.0,87.0,0.0,0.0,0.0
0,4982604,335.0,0.0,,,7159,543.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4982686,54.95,122.0,122.0,19.0,18366,111.0,150.0,220.0,87.0,0.0,0.0,0.0
0,4982956,59.0,262.0,262.0,5.0,16533,553.0,150.0,315.0,87.0,0.0,0.0,0.0
0,4983063,117.0,41.0,41.0,16.0,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4983238,97.0,457.0,427.0,2.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4983395,290.95,28.0,28.0,16.0,15672,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,4983671,51.0,35.0,35.0,7.0,15333,562.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4983857,9.328,47.0,47.0,0.0,3154,408.0,185.0,,,0.0,0.0,0.0
0,4983949,200.0,0.0,,,16659,170.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4984507,25.0,0.0,,,16132,111.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4985009,49.0,77.0,77.0,14.0,9500,321.0,150.0,330.0,87.0,0.0,0.0,0.0
1,4985271,150.0,0.0,,,9408,399.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4985480,1170.97,0.0,,,8140,453.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4985559,28.393,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,4985611,422.5,19.0,19.0,19.0,5254,414.0,143.0,126.0,87.0,0.0,0.0,0.0
1,4985687,150.0,0.0,,,12501,490.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4986034,59.0,2.0,2.0,2.0,12501,490.0,150.0,387.0,87.0,0.0,0.0,0.0
0,4986105,49.0,528.0,456.0,1.0,2408,571.0,150.0,123.0,87.0,0.0,0.0,0.0
0,4986374,82.95,28.0,28.0,2.0,15977,555.0,150.0,269.0,87.0,0.0,0.0,0.0
0,4986432,24.91,0.0,,0.0,14276,177.0,185.0,,,0.0,0.0,0.0
0,4986705,107.95,0.0,,,16657,502.0,150.0,181.0,87.0,0.0,0.0,0.0
0,4986815,117.0,17.0,17.0,17.0,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4986928,10.027999999999999,77.0,77.0,7.0,16136,204.0,185.0,,,0.0,0.0,0.0
0,4987078,117.0,518.0,518.0,21.0,12544,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4987100,58.766000000000005,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,4987249,335.0,0.0,,,10112,360.0,150.0,433.0,87.0,0.0,0.0,0.0
0,4987570,49.0,193.0,193.0,91.0,12544,321.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4988146,29.0,0.0,,,16632,215.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4988351,445.0,0.0,,,15066,170.0,150.0,264.0,87.0,0.0,0.0,0.0
0,4988552,117.0,26.0,26.0,0.0,7638,174.0,150.0,181.0,87.0,0.0,0.0,0.0
1,4988617,554.0,534.0,534.0,2.0,16927,310.0,150.0,203.0,87.0,0.0,0.0,0.0
0,4988621,52.0,0.0,,,10989,360.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4988639,144.95,0.0,,,15066,170.0,150.0,123.0,87.0,0.0,0.0,0.0
0,4988769,100.0,0.0,,,9844,555.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4988805,265.0,272.0,,266.0,2803,100.0,150.0,264.0,87.0,0.0,0.0,0.0
0,4990123,100.0,0.0,,,3670,111.0,150.0,337.0,87.0,0.0,0.0,0.0
0,4990132,39.0,0.0,,,15986,360.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4990351,54.0,8.0,8.0,9.0,8765,543.0,150.0,191.0,87.0,0.0,0.0,0.0
0,4990380,32.939,0.0,,,15944,266.0,185.0,,,0.0,0.0,0.0
0,4990662,83.95,0.0,,,6951,111.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4990774,34.5,252.0,252.0,118.0,4527,376.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4990963,31.5,1.0,1.0,1.0,17598,268.0,150.0,143.0,87.0,0.0,0.0,0.0
0,4991353,113.0,2.0,2.0,2.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4991396,107.95,177.0,177.0,15.0,12577,268.0,150.0,253.0,87.0,0.0,0.0,0.0
0,4991581,107.95,177.0,177.0,0.0,12577,268.0,150.0,253.0,87.0,0.0,0.0,0.0
0,4991784,49.0,0.0,0.0,0.0,1444,490.0,150.0,181.0,87.0,0.0,0.0,0.0
0,4991923,59.0,31.0,31.0,0.0,9500,321.0,150.0,324.0,87.0,0.0,0.0,0.0
0,4991953,424.95,0.0,,,15066,170.0,150.0,330.0,87.0,0.0,0.0,0.0
0,4992100,15.390999999999998,57.0,,57.0,9633,296.0,185.0,,,0.0,0.0,0.0
0,4992192,171.0,121.0,121.0,0.0,13749,321.0,150.0,204.0,87.0,2.0,2.0,2.0
0,4992395,45.94,0.0,,,9605,555.0,150.0,,,0.0,0.0,0.0
0,4992414,200.0,105.0,105.0,,4778,111.0,150.0,436.0,87.0,0.0,0.0,0.0
0,4993050,20.064,0.0,,,11475,120.0,203.0,,,0.0,0.0,0.0
0,4993291,28.156,0.0,,,15257,375.0,185.0,,,0.0,0.0,0.0
0,4993383,33.05,0.0,,0.0,8755,500.0,185.0,,,0.0,0.0,0.0
0,4993448,60.0,0.0,,,6053,122.0,150.0,225.0,87.0,0.0,0.0,0.0
0,4993558,522.95,0.0,,,1893,514.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4993739,445.0,0.0,,,8987,436.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4993919,57.95,239.0,239.0,34.0,17020,476.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4994168,55.0,0.0,,,6892,560.0,150.0,327.0,87.0,0.0,0.0,0.0
0,4994267,57.95,325.0,325.0,59.0,13780,298.0,150.0,441.0,87.0,0.0,0.0,0.0
0,4994503,47.95,500.0,500.0,27.0,9500,321.0,150.0,231.0,87.0,0.0,0.0,0.0
0,4994633,57.95,89.0,81.0,31.0,3107,532.0,150.0,143.0,87.0,0.0,0.0,0.0
0,4994701,117.0,101.0,101.0,6.0,9043,170.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4994763,117.0,534.0,534.0,44.0,17999,482.0,150.0,337.0,87.0,1.0,5.0,1.0
0,4994832,113.0,2.0,2.0,0.0,12695,490.0,150.0,325.0,87.0,1.0,1.0,1.0
0,4995169,49.665,0.0,,0.0,2650,142.0,185.0,,,0.0,0.0,0.0
0,4995749,13.776,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,4995863,710.0,532.0,532.0,0.0,12695,490.0,150.0,325.0,87.0,1.0,1.0,1.0
0,4995957,31.0,56.0,56.0,1.0,17148,555.0,150.0,225.0,87.0,0.0,0.0,0.0
0,4996017,100.0,39.0,39.0,,14290,512.0,150.0,177.0,87.0,0.0,0.0,0.0
0,4996066,31.0,56.0,56.0,0.0,17148,555.0,150.0,225.0,87.0,0.0,0.0,0.0
0,4996302,35.95,34.0,34.0,34.0,8231,555.0,150.0,337.0,87.0,0.0,0.0,0.0
0,4996519,270.0,0.0,,,16255,470.0,150.0,181.0,87.0,0.0,0.0,0.0
0,4996631,10.95,168.0,162.0,6.0,16132,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4997012,1216.88,0.0,0.0,0.0,2803,100.0,150.0,184.0,87.0,0.0,0.0,0.0
0,4997163,77.0,63.0,63.0,63.0,9749,528.0,150.0,226.0,87.0,0.0,0.0,0.0
0,4997387,117.0,48.0,48.0,8.0,4577,583.0,150.0,264.0,87.0,0.0,0.0,0.0
0,4997549,49.0,0.0,,,8691,599.0,150.0,126.0,87.0,0.0,0.0,0.0
0,4997581,111.99,0.0,,,7155,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4997688,209.95,0.0,,,2803,100.0,150.0,325.0,87.0,0.0,0.0,0.0
0,4997822,92.0,0.0,,,10616,583.0,150.0,191.0,87.0,0.0,0.0,0.0
0,4997905,45.0,112.0,93.0,0.0,6896,430.0,150.0,264.0,87.0,0.0,2.0,2.0
0,4997975,150.0,0.0,,,14275,111.0,150.0,181.0,87.0,0.0,0.0,0.0
0,4997985,62.95,532.0,532.0,7.0,14651,555.0,150.0,272.0,87.0,0.0,0.0,0.0
0,4998085,1937.47,0.0,,,4701,170.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4998688,146.0,42.0,42.0,4.0,13181,390.0,150.0,204.0,87.0,0.0,0.0,0.0
0,4998944,47.95,38.0,38.0,39.0,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,4999071,54.5,0.0,,,2803,100.0,150.0,337.0,87.0,0.0,0.0,0.0
0,4999152,42.95,119.0,119.0,32.0,10112,360.0,150.0,226.0,87.0,0.0,0.0,0.0
0,4999240,59.0,0.0,,,7987,532.0,150.0,315.0,87.0,0.0,0.0,0.0
0,4999323,34.99,0.0,,,7508,321.0,150.0,177.0,87.0,0.0,0.0,0.0
0,4999583,57.95,167.0,165.0,44.0,9766,360.0,150.0,226.0,87.0,0.0,0.0,0.0
0,4999749,107.0,0.0,,,4436,174.0,150.0,441.0,87.0,0.0,0.0,0.0
0,5000318,77.0,184.0,58.0,27.0,17020,476.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5000404,49.0,138.0,138.0,1.0,8406,264.0,150.0,122.0,87.0,0.0,0.0,0.0
0,5000471,15.0,0.0,,,10112,360.0,150.0,143.0,87.0,0.0,0.0,0.0
1,5000488,300.0,0.0,,,12501,490.0,150.0,204.0,87.0,0.0,0.0,0.0
0,5000490,146.0,0.0,,0.0,18132,567.0,150.0,184.0,87.0,1.0,1.0,1.0
0,5000758,57.95,487.0,487.0,64.0,3388,225.0,150.0,448.0,87.0,0.0,0.0,0.0
0,5000784,59.0,3.0,3.0,4.0,2044,490.0,150.0,330.0,87.0,0.0,0.0,0.0
0,5000799,32.868,0.0,,,1722,408.0,185.0,,,0.0,0.0,0.0
0,5001072,77.95,68.0,68.0,14.0,17188,321.0,150.0,310.0,87.0,0.0,0.0,0.0
0,5001096,171.0,20.0,20.0,2.0,2581,199.0,150.0,122.0,87.0,0.0,0.0,0.0
0,5001515,117.0,0.0,,,16085,297.0,150.0,126.0,87.0,0.0,0.0,0.0
0,5001565,77.0,0.0,,,12544,321.0,150.0,476.0,87.0,0.0,0.0,0.0
0,5001699,107.95,182.0,182.0,14.0,12866,303.0,150.0,330.0,87.0,0.0,0.0,0.0
0,5001883,226.0,525.0,525.0,18.0,15494,111.0,150.0,126.0,87.0,0.0,0.0,0.0
0,5002037,420.91,0.0,,,10680,373.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5002266,361.47,0.0,,,15066,170.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5002355,117.0,266.0,266.0,41.0,12469,360.0,150.0,433.0,87.0,0.0,0.0,0.0
0,5002409,107.0,181.0,181.0,182.0,15205,270.0,150.0,512.0,87.0,0.0,0.0,0.0
0,5002471,77.0,85.0,85.0,0.0,14290,512.0,150.0,485.0,87.0,0.0,0.0,0.0
0,5002558,34.0,153.0,,153.0,16116,568.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5002593,25.95,0.0,,,9112,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,5002657,213.0,0.0,,,13234,298.0,150.0,204.0,87.0,0.0,0.0,0.0
0,5002837,311.95,305.0,305.0,43.0,12389,532.0,150.0,485.0,87.0,0.0,0.0,0.0
0,5002857,2030.26,0.0,,,5409,170.0,150.0,337.0,87.0,0.0,0.0,0.0
0,5002858,25.95,17.0,17.0,4.0,12501,490.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5003030,311.95,528.0,528.0,23.0,15316,252.0,150.0,184.0,87.0,0.0,0.0,0.0
0,5003370,117.0,0.0,,,11282,478.0,150.0,191.0,87.0,0.0,0.0,0.0
0,5003406,161.0,0.0,0.0,0.0,16255,470.0,150.0,472.0,87.0,0.0,0.0,0.0
0,5003547,77.0,0.0,,,15986,360.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5003584,67.95,41.0,41.0,13.0,9306,490.0,150.0,220.0,87.0,0.0,0.0,0.0
0,5003611,59.0,10.0,10.0,11.0,7037,455.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5004084,47.95,12.0,12.0,12.0,12501,490.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5004271,206.0,0.0,,,10960,567.0,150.0,337.0,87.0,0.0,0.0,0.0
0,5004277,41.629,0.0,0.0,0.0,9635,405.0,185.0,,,0.0,0.0,0.0
0,5004372,151.0,0.0,,,10616,583.0,150.0,436.0,87.0,0.0,0.0,0.0
1,5004416,117.0,120.0,120.0,8.0,15066,170.0,150.0,337.0,87.0,0.0,0.0,0.0
0,5004493,137.0,128.0,128.0,0.0,7826,481.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5004518,117.0,56.0,56.0,2.0,17188,321.0,150.0,122.0,87.0,0.0,1.0,0.0
1,5004698,33.534,0.0,,0.0,14276,177.0,185.0,,,0.0,0.0,0.0
0,5004763,1968.54,0.0,,,2704,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5004947,294.5,0.0,,,6530,206.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5005064,169.0,0.0,,0.0,7508,321.0,150.0,420.0,87.0,1.0,1.0,1.0
0,5005178,57.95,150.0,150.0,33.0,5700,122.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5005189,67.95,112.0,14.0,14.0,9112,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,5005190,259.95,0.0,,,14037,111.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5005542,15.95,239.0,239.0,83.0,14079,360.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5005564,34.0,56.0,56.0,28.0,11157,215.0,150.0,433.0,87.0,0.0,1.0,0.0
0,5005777,35.95,167.0,167.0,41.0,9565,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5005884,92.0,43.0,43.0,29.0,10856,268.0,150.0,310.0,87.0,0.0,0.0,0.0
0,5005989,154.97,322.0,322.0,6.0,17205,490.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5006015,72.0,0.0,,,12002,111.0,150.0,191.0,87.0,0.0,0.0,0.0
0,5006148,77.0,342.0,342.0,0.0,9135,,150.0,485.0,87.0,0.0,0.0,0.0
0,5006530,226.0,112.0,112.0,2.0,4029,594.0,150.0,272.0,87.0,0.0,0.0,0.0
0,5006834,39.0,0.0,,,1128,555.0,150.0,204.0,87.0,0.0,0.0,0.0
0,5006881,664.0,0.0,0.0,0.0,15592,494.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5006992,82.95,451.0,451.0,34.0,1893,514.0,150.0,269.0,87.0,0.0,0.0,0.0
0,5007373,57.95,38.0,38.0,14.0,10471,144.0,150.0,337.0,87.0,0.0,0.0,0.0
0,5007461,44.0,0.0,,,11815,206.0,150.0,269.0,87.0,0.0,0.0,0.0
0,5007528,59.0,138.0,138.0,139.0,1314,369.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5007555,49.0,59.0,56.0,0.0,16916,225.0,150.0,181.0,87.0,0.0,0.0,0.0
0,5007627,1216.88,0.0,0.0,0.0,2803,100.0,150.0,184.0,87.0,0.0,0.0,0.0
0,5008287,108.5,0.0,,,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5008920,141.0,167.0,167.0,64.0,14661,210.0,150.0,337.0,87.0,0.0,0.0,0.0
0,5009151,1307.95,517.0,517.0,0.0,11233,321.0,150.0,264.0,87.0,0.0,0.0,0.0
0,5009177,30.95,388.0,388.0,21.0,5678,555.0,150.0,203.0,87.0,0.0,0.0,0.0
1,5009198,39.0,52.0,52.0,0.0,4089,555.0,150.0,330.0,87.0,0.0,0.0,0.0
0,5009414,92.0,178.0,178.0,10.0,13991,158.0,150.0,226.0,87.0,0.0,0.0,0.0
1,5009420,117.0,7.0,7.0,4.0,10011,319.0,150.0,476.0,87.0,0.0,0.0,0.0
0,5009525,30.95,4.0,4.0,4.0,3786,418.0,150.0,191.0,87.0,0.0,0.0,0.0
0,5009582,48.95,0.0,,,11207,361.0,150.0,204.0,87.0,0.0,0.0,0.0
0,5009649,39.0,162.0,,162.0,6816,464.0,150.0,204.0,87.0,0.0,0.0,0.0
0,5009688,59.0,253.0,253.0,15.0,5492,113.0,150.0,441.0,87.0,0.0,0.0,0.0
0,5009783,47.95,213.0,213.0,15.0,13039,111.0,150.0,494.0,87.0,0.0,0.0,0.0
0,5009862,50.0,0.0,,,10838,143.0,150.0,205.0,87.0,0.0,0.0,0.0
0,5010078,100.99,0.0,,,10112,360.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5010118,445.0,0.0,,,7676,512.0,150.0,220.0,87.0,0.0,0.0,0.0
0,5010141,100.0,0.0,,,9350,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5010345,67.95,57.0,57.0,15.0,16560,476.0,150.0,330.0,87.0,0.0,0.0,0.0
0,5010694,44.5,0.0,,,8394,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,5011017,100.0,0.0,,,16255,470.0,150.0,126.0,87.0,0.0,0.0,0.0
0,5011157,77.0,62.0,62.0,35.0,7664,490.0,150.0,264.0,87.0,0.0,0.0,0.0
0,5011222,39.0,39.0,39.0,6.0,16661,490.0,150.0,327.0,87.0,0.0,0.0,0.0
0,5011353,20.95,83.0,83.0,13.0,7638,174.0,150.0,494.0,87.0,0.0,0.0,0.0
0,5011441,171.0,0.0,,,7676,512.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5011494,171.0,0.0,0.0,0.0,7676,512.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5011522,171.0,0.0,,,13354,555.0,150.0,251.0,87.0,0.0,0.0,0.0
0,5011545,82.95,131.0,131.0,8.0,17361,220.0,150.0,251.0,87.0,0.0,0.0,0.0
0,5011574,101.14299999999999,0.0,,,4504,500.0,185.0,,,0.0,0.0,0.0
0,5011613,39.0,0.0,,,10989,360.0,150.0,476.0,87.0,0.0,0.0,0.0
0,5011839,78.788,0.0,,0.0,5497,555.0,146.0,,,0.0,0.0,0.0
0,5012289,72.99,0.0,,,14030,480.0,150.0,231.0,87.0,0.0,0.0,0.0
0,5012366,15.0,93.0,93.0,0.0,12544,321.0,150.0,184.0,87.0,2.0,9.0,6.0
0,5012833,50.0,8.0,8.0,,9370,321.0,150.0,337.0,87.0,1.0,1.0,1.0
0,5012931,21.63,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,5013070,46.403,7.0,7.0,7.0,9017,555.0,185.0,,,0.0,0.0,0.0
0,5013498,47.95,28.0,28.0,28.0,14562,555.0,150.0,512.0,87.0,0.0,0.0,0.0
0,5013523,97.0,0.0,,,6530,206.0,150.0,327.0,87.0,0.0,0.0,0.0
0,5013638,117.0,7.0,7.0,2.0,14415,481.0,150.0,441.0,87.0,0.0,0.0,0.0
0,5013664,30.95,281.0,281.0,26.0,2572,555.0,150.0,225.0,87.0,0.0,0.0,0.0
0,5013815,57.95,0.0,,,5700,122.0,150.0,272.0,87.0,0.0,0.0,0.0
0,5014429,78.788,0.0,,0.0,5497,555.0,146.0,,,0.0,0.0,0.0
0,5014689,49.0,0.0,,,2426,225.0,150.0,123.0,87.0,0.0,0.0,0.0
0,5014698,554.0,0.0,,,16317,555.0,150.0,436.0,87.0,1.0,1.0,1.0
0,5014776,25.95,77.0,77.0,0.0,8140,453.0,150.0,264.0,87.0,1.0,1.0,1.0
0,5015208,107.95,481.0,481.0,5.0,5273,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5015819,37.0,91.0,91.0,21.0,13749,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,5016023,57.95,0.0,,,10579,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5016161,30.0,0.0,,,8727,404.0,150.0,330.0,87.0,0.0,0.0,0.0
0,5016238,117.0,366.0,196.0,3.0,14974,555.0,150.0,272.0,87.0,0.0,0.0,0.0
1,5016319,206.0,0.0,,,6054,327.0,150.0,123.0,87.0,0.0,0.0,0.0
0,5016502,504.8,0.0,,,16075,514.0,150.0,448.0,87.0,0.0,0.0,0.0
0,5016802,117.0,0.0,,,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5016915,209.95,428.0,428.0,40.0,2752,390.0,150.0,264.0,87.0,0.0,0.0,0.0
0,5016963,580.95,0.0,,,15063,,150.0,299.0,87.0,0.0,0.0,0.0
0,5017159,8.882,0.0,,,3154,408.0,185.0,,,0.0,0.0,0.0
0,5017211,117.0,0.0,,0.0,17020,476.0,150.0,181.0,87.0,1.0,1.0,1.0
0,5017235,34.0,0.0,0.0,0.0,4436,174.0,150.0,184.0,87.0,0.0,0.0,0.0
0,5017260,7.251,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,5017429,39.0,98.0,98.0,7.0,2150,555.0,150.0,472.0,87.0,0.0,0.0,0.0
0,5017705,30.936,63.0,63.0,0.0,12778,500.0,185.0,,,0.0,0.0,0.0
0,5017790,50.0,0.0,,,16232,396.0,150.0,315.0,87.0,0.0,0.0,0.0
0,5017818,18.912,8.0,8.0,7.0,15885,545.0,185.0,,,0.0,0.0,0.0
0,5018108,30.936,63.0,63.0,0.0,12778,500.0,185.0,,,0.0,0.0,0.0
0,5018119,161.0,0.0,0.0,0.0,16132,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,5018180,30.936,63.0,63.0,0.0,12778,500.0,185.0,,,0.0,0.0,0.0
0,5018228,39.0,62.0,62.0,3.0,17188,321.0,150.0,122.0,87.0,0.0,0.0,0.0
0,5018272,742.95,0.0,,,1893,514.0,150.0,264.0,87.0,0.0,0.0,0.0
0,5018884,47.95,0.0,,,16483,555.0,150.0,494.0,87.0,0.0,0.0,0.0
0,5018904,136.95,0.0,,,6580,284.0,150.0,315.0,87.0,0.0,0.0,0.0
